id,rank,name,gender,country,region,age,weight,height,QFOneScore,QFOneRank,QFTwoScore,QFTwoRank,QFThreeScore,QFThreeRank,QFFourScore,QFFourRank,QFFiveScore,QFFiveRank
137459,5271,Zachary Busch,M,United States,North America,30,,,173 reps,4622,205 reps,4725,19:10,4374,737 lbs,5154,57 reps,4672
2211760,5272,Ryan Kelly,M,Australia,Oceania,37,,,14:34,3741,184 reps,5699,17:16,2473,733 lbs,5255,,6385
1756278,5273,Josh Millar,M,Canada,North America,32,180 lb,70 in,178 reps,4093,200 reps,5326,21:38,5825,771 lbs,4413,6:22,3901
1549452,5274,Jean-Laurent Battaglini,M,France,Europe,28,83 kg,172 cm,176 reps,4277,14:32,3901,22:00,5931,737 lbs,5154,6:52,4296
2011359,5275,Nathan Fritz,M,United States,North America,27,175 lb,66 in,14:53,3934,13:11,2917,23:16,6196,725 lbs,5382,54 reps,5136
178489,5276,Maksim Chikunov,M,,Europe,39,160 lb,,163 reps,5510,10:48,1271,23:58,6268,741 lbs,5062,52 reps,5468
1894544,5276,Jerus Agir,M,Philippines,Asia,27,84 kg,178 cm,150 reps,5996,195 reps,5521,22:05,5957,840 lbs,2745,5:42,3360
1772870,5278,Mark Vetere,M,United States,North America,30,,,171 reps,4871,202 reps,5105,18:36,3865,755 lbs,4775,55 reps,4970
2071753,5279,Nick Capasso,M,United States,North America,30,,,127 reps,6534,209 reps,4216,17:43,2916,725 lbs,5382,58 reps,4541
2141281,5280,Cody Lanphere,M,United States,North America,25,,,11:36,1815,134 reps,6303,18:10,3410,655 lbs,6279,50 reps,5783
1288882,5281,Tony Sutter,M,United States,North America,27,207 lb,71 in,178 reps,4093,204 reps,4867,23:15,6195,871 lbs,2057,,6385
861988,5282,Jeong-hun Han,M,"Korea, Republic of",Asia,31,86 kg,176 cm,160 reps,5632,207 reps,4452,22:16,6012,822 lbs,3177,6:54,4332
432356,5283,Dirk Myburgh,M,South Africa,Africa,40,92 kg,181 cm,148 reps,6074,188 reps,5645,23:18,6204,726 lbs,5363,3:12,322
1218511,5284,Noel Herresanchez Esteban,M,Spain,Europe,32,79 kg,180 cm,,6627,,6585,16:32,1693,770 lbs,4433,6:51,4283
1221917,5285,James Snodgrass,M,United States,North America,31,175 lb,72 in,173 reps,4622,14:06,3578,18:55,4155,718 lbs,5485,50 reps,5783
1530375,5286,Chris Quinn,M,Ireland,Europe,30,83 kg,172 cm,,6627,,6585,17:13,2401,771 lbs,4413,5:58,3602
1322501,5287,Alex Caesar,M,United States,North America,34,185 lb,66 in,164 reps,5477,200 reps,5326,21:08,5616,796 lbs,3808,5:45,3405
2107013,5288,Marios Belousis,M,Greece,Europe,25,,,10:56,1425,12:46,2631,,6557,,6637,,6385
728099,5289,Robert Matt Pastrana,M,United States,North America,38,210 lb,70 in,133 reps,6425,205 reps,4725,201 reps,6373,835 lbs,2865,5:34,3248
776391,5290,Max Zuniga,M,Costa Rica,North America,34,82 kg,177 cm,14:50,3901,180 reps,5742,17:25,2611,675 lbs,6095,53 reps,5288
476526,5291,Jeremy Hinault,M,France,Europe,35,70 kg,178 cm,124 reps,6571,12:56,2748,16:22,1534,637 lbs,6403,,6385
1632825,5292,Nicolas Hansen,M,Belgium,Europe,31,83 kg,176 cm,166 reps,5391,14:15,3676,18:52,4113,717 lbs,5494,55 reps,4970
1157964,5293,Jason Wood,M,New Zealand,Oceania,28,,,130 reps,6478,201 reps,5223,17:54,3134,776 lbs,4274,58 reps,4541
120981,5294,Michael Prendergast,M,United States,North America,32,178 lb,70 in,148 reps,6074,13:16,2972,19:30,4661,746 lbs,4974,55 reps,4970
216124,5294,Jake Bruton,M,United States,North America,31,180 lb,70 in,,6627,,6585,18:27,3711,807 lbs,3531,5:31,3197
700733,5296,Jake Gerber,M,United States,North America,35,180 lb,69 in,137 reps,6333,156 reps,5974,18:44,3981,825 lbs,3099,6:50,4265
1729695,5297,Maximiliano Bernadet,M,Uruguay,South America,29,,,14:02,3390,12:07,2149,,6557,675 lbs,6095,52 reps,5468
1955449,5298,Malo Boussion,M,France,Europe,26,72 kg,171 cm,13:10,2818,14:44,4030,23:13,6190,752 lbs,4843,50 reps,5783
1215866,5299,Justin Fox,M,Australia,Oceania,29,80 kg,176 cm,154 reps,5870,205 reps,4725,16:43,1871,694 lbs,5916,53 reps,5288
2008552,5299,Blake Ackerman,M,United States,North America,41,185 lb,69 in,12:44,2527,190 reps,5611,18:02,3288,695 lbs,5859,,6385
1759120,5301,David Arsenault,M,Canada,North America,24,190 lb,180 cm,14:50,3901,195 reps,5521,18:53,4131,745 lbs,4986,54 reps,5136
1604887,5302,Emil Maftey,M,United States,North America,26,160 lb,,14:01,3385,206 reps,4574,18:32,3796,715 lbs,5540,,6385
809326,5303,Rashad Al-Madhoun,M,United States,North America,29,192 lb,188 cm,175 reps,4396,14:46,4048,18:40,3915,695 lbs,5859,52 reps,5468
1746564,5304,Jayden Zanoni,M,Australia,Oceania,26,88 kg,182 cm,168 reps,5311,14:43,4021,18:30,3757,693 lbs,5928,57 reps,4672
603394,5305,Matthew Oxley,M,New Zealand,Oceania,25,,,14:49,3888,14:26,3832,22:18,6023,738 lbs,5139,56 reps,4809
959341,5306,Sébastien Hébert,M,Canada,North America,21,160 lb,69 in,12:12,2215,201 reps,5223,23:50,6257,695 lbs,5859,6:40,4138
1590714,5307,Evan Fredericks,M,South Africa,Africa,34,88 kg,173 cm,,6627,14:57,4168,195 reps,6384,803 lbs,3684,5:09,2837
1660728,5308,Stephen McLeod,M,United States,North America,28,185 lb,69 in,170 reps,4992,128 reps,6434,18:34,3838,735 lbs,5189,5:34,3248
472784,5309,James McIntosh,M,United States,North America,34,185 lb,68 in,170 reps,4992,204 reps,4867,21:09,5631,833 lbs,2924,53 reps,5288
1963369,5310,Dmitriy Tokarev,M,,Asia,31,74 kg,170 cm,173 reps,4622,14:45,4039,19:24,4580,708 lbs,5658,56 reps,4809
1754606,5310,Gavin Giguere,M,United States,North America,25,175 lb,70 in,171 reps,4871,190 reps,5611,18:51,4102,740 lbs,5075,6:33,4049
999704,5312,Turky Alaref,M,Saudi Arabia,Asia,23,74 kg,176 cm,11:55,2037,12:02,2099,,6557,,6637,,6385
1251739,5313,Lewis Collocott,M,Australia,Oceania,33,4 kg,180 cm,170 reps,4992,14:22,3783,17:20,2537,492 lbs,6621,50 reps,5783
618153,5314,Joshua Vaartjes,M,Australia,Oceania,28,236 lb,,170 reps,4992,195 reps,5521,18:53,4131,562 lbs,6598,4:50,2476
1962601,5315,James Richart,M,United States,North America,21,,,14:24,3636,205 reps,4725,19:49,4920,710 lbs,5629,56 reps,4809
1267450,5316,Ian Kaisner,M,United States,North America,19,155 lb,69 in,175 reps,4396,14:44,4030,18:58,4207,655 lbs,6279,56 reps,4809
2273071,5317,Patrick Lambert,M,United States,North America,35,,,172 reps,4754,189 reps,5637,17:48,3021,792 lbs,3930,,6385
468583,5318,Brian Gaarde,M,United States,North America,27,175 lb,69 in,14:57,3975,205 reps,4725,23:32,6225,745 lbs,4986,6:15,3819
1388536,5319,Nick Ricci,M,United States,North America,35,180 lb,74 in,133 reps,6425,197 reps,5482,16:39,1815,715 lbs,5540,59 reps,4470
1857378,5319,Jenne Van der Velde,M,Belgium,Europe,26,,,140 reps,6231,13:50,3396,18:46,4006,673 lbs,6116,6:28,3983
2152081,5321,Ryan Dennison,M,Ireland,Europe,28,,,13:40,3157,193 reps,5560,22:00,5931,783 lbs,4116,55 reps,4970
880688,5322,Gunnar Samuels,M,United States,North America,21,207 lb,73 in,170 reps,4992,138 reps,6135,22:24,6044,840 lbs,2745,6:16,3831
2171453,5323,Henry Spencer,M,United Kingdom,Europe,30,,,177 reps,4176,12:37,2518,,6557,783 lbs,4116,,6385
1752567,5324,Mitch Squires,M,Australia,Oceania,19,,,174 reps,4520,98 reps,6447,21:22,5732,816 lbs,3295,6:10,3760
764319,5325,Juan Rozo,M,United States,North America,21,178 lb,66 in,10:28,1139,13:20,3037,,6557,,6637,,6385
1746010,5326,Logan Malecki,M,United States,North America,23,185 lb,71 in,174 reps,4520,193 reps,5560,18:00,3251,720 lbs,5456,55 reps,4970
1598815,5327,Bradley Thornton,M,Canada,North America,23,202 lb,180 cm,,6627,,6585,16:15,1425,840 lbs,2745,,6385
484659,5327,Clay Higginbotham,M,United States,North America,23,178 lb,70 in,150 reps,5996,142 reps,6064,17:46,2985,785 lbs,4050,57 reps,4672
2108262,5329,Jiel Mindel,M,Australia,Oceania,22,84 kg,176 cm,13:34,3089,173 reps,5815,20:08,5115,722 lbs,5434,6:53,4315
1577890,5330,James Kraft,M,United States,North America,32,185 lb,69 in,172 reps,4754,162 reps,5922,16:17,1457,695 lbs,5859,50 reps,5783
1351191,5331,Beau Jensen,M,United States,North America,30,,,146 reps,6116,76 reps,6457,23:50,6257,890 lbs,1660,5:37,3289
1033955,5332,Ian Hinkamper,M,United States,North America,29,190 lb,,11:39,1849,12:25,2352,,6557,,6637,,6385
2190232,5332,Hugh Fitzgerald,M,Australia,Oceania,21,,,171 reps,4871,206 reps,4574,20:35,5346,752 lbs,4843,6:41,4146
3716,5334,Michael Marrone,M,United States,North America,34,170 lb,69 in,150 reps,5996,12:04,2115,19:27,4614,731 lbs,5278,50 reps,5783
1998358,5334,Timothy Potter,M,Australia,Oceania,23,86 kg,179 cm,140 reps,6231,207 reps,4452,21:36,5816,829 lbs,3031,6:49,4256
793734,5336,Nicklas Johansson Wallgren,M,Sweden,Europe,35,75 kg,179 cm,12:28,2378,64 reps,6498,17:37,2814,650 lbs,6314,50 reps,5783
1790614,5337,Callum Adams,M,Australia,Oceania,21,89 kg,174 cm,134 reps,6403,198 reps,5467,20:53,5497,805 lbs,3574,5:10,2854
1928284,5338,Andreas Fernando Engebretsen,M,Norway,Europe,24,79 kg,172 cm,13:42,3179,209 reps,4216,22:28,6063,750 lbs,4876,52 reps,5468
1352444,5339,Eric Meyers,M,United States,North America,31,168 lb,67 in,10:40,1256,136 reps,6224,20:08,5115,723 lbs,5428,50 reps,5783
1959597,5340,Lennart Palausch,M,Germany,Europe,27,98 kg,183 cm,175 reps,4396,68 reps,6472,24:43,6325,855 lbs,2388,6:47,4227
124965,5341,Niklas Langwara,M,Germany,Europe,30,185 lb,183 cm,160 reps,5632,170 reps,5845,22:54,6146,838 lbs,2805,5:44,3387
1729208,5342,Erfan Parsian,M,Iran,Asia,29,92 kg,178 cm,14:19,3572,139 reps,6092,193 reps,6411,752 lbs,4843,5:12,2899
724525,5343,Elliot Turner,M,United States,North America,34,203 lb,72 in,131 reps,6462,165 reps,5902,19:17,4473,839 lbs,2794,6:44,4189
1801335,5344,Davide Foti,M,Italy,Europe,31,74 kg,169 cm,170 reps,4992,135 reps,6260,14:33,248,596 lbs,6541,50 reps,5783
901257,5345,Frankie Carlson,M,United States,North America,31,205 lb,,171 reps,4871,163 reps,5912,21:50,5888,810 lbs,3463,6:04,3691
1286049,5346,Ilmari Juutilainen,M,Finland,Europe,28,92 kg,188 cm,171 reps,4871,146 reps,6045,8 reps,6553,882 lbs,1816,58 reps,4541
1557882,5347,Danny Pinnington,M,United Kingdom,Europe,21,76 kg,179 cm,170 reps,4992,13:44,3326,18:57,4184,695 lbs,5859,52 reps,5468
2228418,5348,Lee Daeheon,M,"Korea, Republic of",Asia,25,,,13:40,3157,69 reps,6464,17:31,2721,705 lbs,5705,50 reps,5783
1680788,5349,Ryan Oubre,M,United States,North America,31,180 lb,68 in,138 reps,6302,203 reps,4979,20:54,5507,805 lbs,3574,5:49,3471
1788255,5350,Alex Richards-Taylor,M,United Kingdom,Europe,32,,,174 reps,4520,,6585,77 reps,6548,860 lbs,2291,6:21,3891
1048180,5351,Daði Hlífarsson,M,Iceland,Europe,27,80 kg,177 cm,14:45,3852,134 reps,6303,17:58,3204,735 lbs,5189,53 reps,5288
671272,5352,Juan Carrillo,M,Costa Rica,North America,28,,,,6627,,6585,,6557,895 lbs,1564,4:51,2506
829370,5352,Christopher Dopkowski,M,United States,North America,34,190 lb,70 in,170 reps,4992,170 reps,5845,20:58,5549,791 lbs,3955,5:51,3498
427241,5354,Steven Benham,M,Australia,Oceania,36,,,14:08,3449,141 reps,6071,18:34,3838,750 lbs,4876,51 reps,5608
346005,5355,Nicolas Herrera,M,United States,North America,27,210 lb,71 in,163 reps,5510,176 reps,5786,22:36,6091,1050 lbs,72,,6385
221800,5356,Jeremy Prino,M,United States,North America,33,194 lb,69 in,170 reps,4992,157 reps,5961,22:16,6012,843 lbs,2696,6:44,4189
1367974,5357,Anthony Schultz,M,United States,North America,33,163 lb,66 in,14:19,3572,170 reps,5845,19:02,4271,750 lbs,4876,53 reps,5288
897817,5358,Guangyuan Zhu,M,China,Asia,31,85 kg,176 cm,176 reps,4277,202 reps,5105,20:41,5392,735 lbs,5189,6:21,3891
1826207,5359,Kyle Johnstone,M,Australia,Oceania,22,93 kg,185 cm,138 reps,6302,61 reps,6517,17:17,2484,794 lbs,3884,57 reps,4672
1777275,5360,Dalton Clark,M,United States,North America,23,174 lb,71 in,171 reps,4871,12:58,2781,,6557,,6637,5:20,3014
440743,5361,Retief Hoffmann,M,South Africa,Africa,27,89 kg,184 cm,150 reps,5996,209 reps,4216,18:59,4226,756 lbs,4753,57 reps,4672
1589749,5362,Nathan Furze,M,Australia,Oceania,31,,,137 reps,6333,201 reps,5223,21:19,5704,825 lbs,3099,5:52,3508
1541935,5363,Matt Poole,M,United Kingdom,Europe,31,85 kg,182 cm,,6627,,6585,16:28,1623,746 lbs,4974,6:34,4059
1887165,5364,Yannick Paul,M,France,Europe,24,,,162 reps,5558,208 reps,4332,17:55,3159,715 lbs,5540,53 reps,5288
2173344,5365,Juan Esteban Soto González,M,Costa Rica,North America,25,80 kg,169 cm,133 reps,6425,12:44,2609,19:51,4937,755 lbs,4775,54 reps,5136
103410,5366,Ryan Savage,M,United States,North America,30,195 lb,74 in,171 reps,4871,13:45,3334,20:59,5557,745 lbs,4986,54 reps,5136
606000,5367,Schalk Smit,M,South Africa,Africa,31,80 kg,,,6627,,6585,20:00,5052,802 lbs,3702,4:24,1920
1164249,5368,Johan Winkel,M,Netherlands,Europe,27,,,166 reps,5391,209 reps,4216,18:35,3845,728 lbs,5303,54 reps,5136
1764468,5369,Nicolas Pretre,M,Switzerland,Europe,26,80 kg,180 cm,166 reps,5391,13:54,3449,17:41,2886,639 lbs,6391,50 reps,5783
283139,5370,Jayme Strauss,M,United States,North America,28,193 lb,72 in,14:44,3841,14:29,3867,,6557,819 lbs,3254,,6385
1929950,5371,Alex Barene,M,United States,North America,25,165 lb,70 in,14:42,3820,200 reps,5326,17:36,2800,645 lbs,6358,51 reps,5608
2012645,5372,Anto Miró,M,Spain,Europe,25,,,167 reps,5346,177 reps,5778,17:45,2958,772 lbs,4363,52 reps,5468
1753295,5373,Justin Bruce,M,United States,North America,27,185 lb,72 in,,6627,,6585,17:56,3176,795 lbs,3824,6:05,3702
1221195,5374,William Higham,M,United Kingdom,Europe,25,81 kg,67 in,173 reps,4622,30 reps,6561,16:58,2144,728 lbs,5303,53 reps,5288
2108405,5375,Jun Kang,M,"Korea, Republic of",Asia,23,78 kg,178 cm,146 reps,6116,13:27,3121,19:10,4374,727 lbs,5338,55 reps,4970
1434778,5376,Louis Towers,M,United Kingdom,Europe,22,83 kg,68 in,50 reps,6623,9:27,553,,6557,611 lbs,6511,6:03,3676
1591977,5377,Cooper George,M,United States,North America,26,211 lb,75 in,139 reps,6276,187 reps,5659,17:22,2562,775 lbs,4288,54 reps,5136
1537894,5378,Clint Glaze,M,United States,North America,23,170 lb,69 in,177 reps,4176,14:52,4120,19:52,4950,715 lbs,5540,54 reps,5136
929421,5379,Boris Canu,M,France,Europe,31,76 kg,177 cm,13:38,3126,14:13,3649,,6557,728 lbs,5303,53 reps,5288
974334,5380,Benjamin Lombard,M,South Africa,Africa,29,83 kg,180 cm,169 reps,5292,206 reps,4574,,6557,807 lbs,3531,6:27,3970
1791409,5381,Thomas Owen,M,United Kingdom,Europe,22,90 kg,178 cm,149 reps,6055,14:39,3970,24:16,6291,789 lbs,4000,5:59,3619
1443848,5382,Johannes Lahtinen,M,Sweden,Europe,31,92 kg,193 cm,160 reps,5632,206 reps,4574,20:25,5249,774 lbs,4343,6:41,4146
903774,5383,Steven Vasquez,M,United States,North America,34,175 lb,65 in,179 reps,4017,203 reps,4979,19:55,4994,805 lbs,3574,,6385
956329,5384,Nik Deininger,M,United States,North America,34,190 lb,72 in,172 reps,4754,156 reps,5974,18:48,4048,707 lbs,5671,5:52,3508
1185786,5385,Tom Carle,M,Australia,Oceania,27,84 kg,178 cm,156 reps,5799,13:29,3143,19:54,4979,717 lbs,5494,58 reps,4541
1262257,5386,Sebastian Araya,M,Chile,South America,25,,,12:28,2378,11:55,2013,,6557,,6637,,6385
882788,5387,Jesse Garcia,M,United States,North America,25,181 lb,67 in,14:21,3596,203 reps,4979,19:46,4879,725 lbs,5382,54 reps,5136
1869823,5388,Steven Hardiman,M,United States,North America,34,195 lb,74 in,174 reps,4520,175 reps,5798,18:16,3504,765 lbs,4545,51 reps,5608
1987347,5389,Carlos Ortiz Duran,M,Spain,Europe,25,74 kg,170 cm,,6627,,6585,20:32,5312,805 lbs,3574,4:22,1878
2004317,5390,Marc Albonetti,M,Australia,Oceania,38,85 kg,168 cm,172 reps,4754,202 reps,5105,21:35,5810,750 lbs,4876,5:46,3432
1475622,5391,Benjamin Mcstay,M,United Kingdom,Europe,25,73 kg,165 cm,12:55,2639,13:09,2897,22:28,6063,558 lbs,6601,50 reps,5783
2188308,5392,Kalle Viklund,M,Sweden,Europe,21,,,177 reps,4176,202 reps,5105,18:30,3757,719 lbs,5481,52 reps,5468
1852888,5393,Romain Bodein,M,France,Europe,31,73 kg,169 cm,163 reps,5510,202 reps,5105,16:00,1185,636 lbs,6406,50 reps,5783
1002420,5393,Ryan Barr,M,United Kingdom,Europe,28,90 kg,184 cm,133 reps,6425,181 reps,5733,17:53,3117,777 lbs,4244,59 reps,4470
926095,5395,Sam White,M,United Kingdom,Europe,30,80 kg,173 cm,174 reps,4520,203 reps,4979,17:15,2449,708 lbs,5658,,6385
956598,5396,Jesse Cook,M,United States,North America,41,170 lb,66 in,14:27,3668,13:35,3208,21:42,5849,717 lbs,5494,50 reps,5783
1070773,5397,Matthew Reynolds,M,Canada,North America,41,187 lb,70 in,175 reps,4396,180 reps,5742,22:31,6074,780 lbs,4191,5:58,3602
1982137,5398,Emilien Bonnet,M,France,Europe,22,92 kg,185 cm,170 reps,4992,14:11,3631,118 reps,6473,748 lbs,4949,6:26,3961
978222,5399,Roan Low,M,South Africa,Africa,51,,,12:16,2248,144 reps,6056,22:32,6080,768 lbs,4489,54 reps,5136
1304883,5400,Nicolas Lacroix,M,Canada,North America,22,180 lb,,173 reps,4622,138 reps,6135,18:09,3396,735 lbs,5189,57 reps,4672
1559885,5401,Nick Varriale,M,United States,North America,31,160 lb,69 in,178 reps,4093,200 reps,5326,20:25,5249,765 lbs,4545,56 reps,4809
351405,5402,Gavin Stander,M,South Africa,Africa,33,80 kg,173 cm,13:56,3321,206 reps,4574,19:25,4594,693 lbs,5928,51 reps,5608
1969865,5402,Cameron Hughes,M,United States,North America,22,170 lb,64 in,147 reps,6089,202 reps,5105,20:23,5235,813 lbs,3417,6:43,4179
1779100,5404,Alexander Mars,M,Sweden,Europe,35,,,,6627,202 reps,5105,16:00,1185,699 lbs,5829,53 reps,5288
1329960,5404,Tyler Wright,M,United States,North America,30,180 lb,72 in,171 reps,4871,161 reps,5932,18:37,3877,765 lbs,4545,56 reps,4809
1228250,5406,Zane Walling,M,United States,North America,29,170 lb,67 in,14:56,3966,13:34,3199,19:42,4819,630 lbs,6443,51 reps,5608
504808,5407,Carl Donnelly,M,Ireland,Europe,35,191 lb,73 in,145 reps,6141,200 reps,5326,18:25,3671,750 lbs,4876,6:31,4023
1651504,5408,Carlos Paez Cortes,M,Spain,Europe,23,76 kg,175 cm,,6627,,6585,15:10,562,794 lbs,3884,,6385
756869,5409,Richard Curti,M,Brazil,South America,35,89 kg,175 cm,13:31,3065,11:01,1401,,6557,,6637,,6385
1350671,5410,Carter Phillips,M,United States,North America,28,200 lb,70 in,172 reps,4754,202 reps,5105,19:36,4739,714 lbs,5596,6:18,3856
1557389,5411,Aaron Maguire,M,United Kingdom,Europe,33,77 kg,,146 reps,6116,14:40,3975,16:49,1975,664 lbs,6202,50 reps,5783
258479,5412,Sameer Patel,M,United States,North America,25,180 lb,68 in,154 reps,5870,209 reps,4216,21:15,5673,795 lbs,3824,59 reps,4470
1946045,5413,Jack Hart,M,United Kingdom,Europe,22,79 kg,173 cm,178 reps,4093,14:14,3662,19:35,4722,674 lbs,6114,52 reps,5468
957340,5414,Christopher Balonier,M,Germany,Europe,31,93 kg,185 cm,149 reps,6055,200 reps,5326,18:06,3357,726 lbs,5363,6:26,3961
703525,5415,Cj Van Kampen,M,United States,North America,33,195 lb,74 in,170 reps,4992,196 reps,5503,19:10,4374,766 lbs,4529,57 reps,4672
8254,5416,Matthew Pearson,M,United States,North America,48,203 lb,75 in,162 reps,5558,173 reps,5815,17:20,2537,711 lbs,5620,58 reps,4541
1573875,5417,Trent Armstrong,M,United States,North America,27,188 lb,72 in,12:48,2569,157 reps,5961,23:33,6226,755 lbs,4775,58 reps,4541
1584680,5418,Bradley Hart,M,Australia,Oceania,26,89 kg,183 cm,172 reps,4754,173 reps,5815,18:14,3469,726 lbs,5363,57 reps,4672
1002683,5419,Eric Wickliffe,M,United States,North America,30,,69 in,152 reps,5935,137 reps,6181,190 reps,6422,815 lbs,3331,4:37,2206
765891,5420,Tom Commandeur,M,Netherlands,Europe,30,91 kg,192 cm,,6627,,6585,16:53,2055,766 lbs,4529,6:51,4283
1653602,5420,Justin Rode,M,United States,North America,28,,,174 reps,4520,60 reps,6521,188 reps,6426,840 lbs,2745,6:19,3867
2093117,5422,Brad Jelly,M,Australia,Oceania,30,,,176 reps,4277,207 reps,4452,20:24,5242,728 lbs,5303,56 reps,4809
270755,5423,Michael Capossela,M,United States,North America,32,200 lb,71 in,170 reps,4992,14:37,3947,21:24,5740,758 lbs,4734,57 reps,4672
1556210,5424,Adrian Stock,M,Canada,North America,33,180 lb,71 in,12:42,2503,204 reps,4867,20:13,5158,703 lbs,5776,50 reps,5783
529582,5425,Dennis Van Vlaenderen,M,Belgium,Europe,29,80 kg,178 cm,159 reps,5719,14:58,4184,17:30,2693,683 lbs,6028,52 reps,5468
2004211,5426,Jacob Duncan,M,United States,North America,23,175 lb,70 in,13:49,3249,200 reps,5326,19:11,4389,685 lbs,5994,54 reps,5136
1757095,5427,Ladislav Madarasz,M,Slovakia,Europe,30,80 kg,175 cm,,6627,,6585,20:51,5481,887 lbs,1729,6:03,3676
2254614,5428,Cody Giron,M,United States,North America,23,,,14:39,3791,133 reps,6331,20:46,5437,832 lbs,2938,51 reps,5608
570485,5429,John Kennedy,M,United States,North America,30,200 lb,73 in,145 reps,6141,14:58,4184,18:00,3251,695 lbs,5859,57 reps,4672
671197,5430,Chad Pinther,M,United States,North America,47,185 lb,,173 reps,4622,200 reps,5326,16:53,2055,,6637,52 reps,5468
1330319,5430,James Dunn,M,United Kingdom,Europe,30,,,154 reps,5870,200 reps,5326,18:47,4032,758 lbs,4734,6:41,4146
924930,5432,Justin Mailloux,M,United States,North America,33,165 lb,69 in,165 reps,5432,168 reps,5885,17:37,2814,750 lbs,4876,54 reps,5136
549101,5433,Bobby Albert,M,United States,North America,43,,,144 reps,6169,3 reps,6570,17:11,2368,777 lbs,4244,56 reps,4809
474045,5434,Dj Zmachinski,M,United States,North America,31,180 lb,69 in,13:04,2759,205 reps,4725,,6557,,6637,5:50,3485
679873,5435,Mat Boyd,M,Australia,Oceania,34,93 kg,183 cm,154 reps,5870,209 reps,4216,21:22,5732,772 lbs,4363,6:28,3983
1767890,5436,Song Jae young,M,"Korea, Republic of",Asia,27,,,,6627,,6585,16:08,1302,732 lbs,5269,6:57,4385
553999,5437,Brendan Logan,M,Canada,North America,31,180 lb,69 in,14:13,3516,13:36,3224,19:52,4950,675 lbs,6095,,6385
2058563,5438,Kyle Rabaca,M,United Kingdom,Europe,31,88 kg,182 cm,165 reps,5432,14:05,3568,19:23,4562,709 lbs,5655,55 reps,4970
1769,5439,Ryan Lunny,M,United States,North America,30,175 lb,69 in,150 reps,5996,203 reps,4979,16:34,1728,705 lbs,5705,50 reps,5783
1848035,5440,Nico Winter,M,Germany,Europe,26,,,13:08,2796,139 reps,6092,19:08,4356,719 lbs,5481,52 reps,5468
503723,5441,Brad Harris,M,United States,North America,33,155 lb,,14:24,3636,206 reps,4574,18:58,4207,685 lbs,5994,50 reps,5783
1553237,5442,Nicolas Boisset,M,France,Europe,24,81 kg,175 cm,14:22,3609,14:52,4120,24:30,6310,711 lbs,5620,58 reps,4541
1626527,5443,Westford Lang,M,United States,North America,28,202 lb,75 in,150 reps,5996,205 reps,4725,18:49,4067,735 lbs,5189,6:47,4227
1922215,5444,Nathanael Mason,M,United States,North America,21,180 lb,68 in,144 reps,6169,13:45,3334,18:09,3396,716 lbs,5525,50 reps,5783
1981903,5445,Joel Beamer,M,United States,North America,26,,,174 reps,4520,157 reps,5961,17:17,2484,750 lbs,4876,,6385
1932081,5446,Robert Jackson,M,United States,North America,27,180 lb,71 in,147 reps,6089,14:40,3975,22:15,6006,792 lbs,3930,6:47,4227
955007,5447,Marco Iemmola,M,United States,North America,33,205 lb,72 in,159 reps,5719,146 reps,6045,20:34,5332,800 lbs,3727,5:45,3405
1825746,5448,William Csw,M,Malaysia,Asia,28,,,177 reps,4176,197 reps,5482,24:47,6330,805 lbs,3574,57 reps,4672
1186288,5449,Todd Wolffrum,M,United States,North America,38,205 lb,75 in,171 reps,4871,60 reps,6521,17:21,2552,695 lbs,5859,6:59,4432
1100540,5450,Jose Ortiz,M,United States,North America,33,195 lb,68 in,125 reps,6555,159 reps,5949,20:58,5549,875 lbs,1972,6:46,4214
137940,5451,Kyle Hill,M,United States,North America,34,190 lb,74 in,,6627,,6585,14:03,101,765 lbs,4545,,6385
2155245,5451,Hayes Bryce,M,United States,North America,23,197 lb,73 in,173 reps,4622,203 reps,4979,17:48,3021,698 lbs,5838,50 reps,5783
899373,5453,Andrea Bosio,M,Italy,Europe,30,,,154 reps,5870,206 reps,4574,19:21,4533,746 lbs,4974,6:52,4296
1686158,5454,Collin Fest,M,United States,North America,23,175 lb,69 in,170 reps,4992,13:40,3286,19:21,4533,699 lbs,5829,51 reps,5608
2167382,5455,Nick Pate,M,United States,North America,24,,,172 reps,4754,170 reps,5845,194 reps,6390,815 lbs,3331,6:24,3929
1357165,5456,Bill Smith,M,United States,North America,30,161 lb,72 in,138 reps,6302,13:10,2907,17:28,2662,565 lbs,6597,50 reps,5783
1285483,5457,Naphongpuck Chiwaruck,M,Thailand,Asia,29,75 kg,180 cm,170 reps,4992,204 reps,4867,19:42,4819,739 lbs,5105,59 reps,4470
167672,5458,Yves Wijnhard,M,Suriname,South America,39,,,163 reps,5510,12:44,2609,20:53,5497,699 lbs,5829,56 reps,4809
977091,5459,Amos Schmidt,M,United States,North America,30,200 lb,70 in,,6627,,6585,20:10,5128,845 lbs,2618,5:38,3299
313623,5460,Michael O'Shea,M,United Kingdom,Europe,34,171 lb,180 cm,160 reps,5632,204 reps,4867,18:11,3427,726 lbs,5363,55 reps,4970
1606180,5461,Sam Cheverton,M,United Kingdom,Europe,30,72 kg,176 cm,132 reps,6441,205 reps,4725,15:26,725,568 lbs,6591,50 reps,5783
1764420,5462,Danny Urban,M,Germany,Europe,34,73 kg,166 cm,157 reps,5768,12:40,2560,19:11,4389,678 lbs,6082,52 reps,5468
